,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,pc_12,pc_13,pc_14,pc_15,pc_16,pc_17,pc_18,pc_19,pc_20,pc_21,pc_22,pc_23,pc_24,pc_25
11898,-3.0261672,-7.1248956,-5.8292046,-3.4123187,1.8033848,0.26307043,-4.8325,0.7632256,-0.24029157,3.4773357,-8.636964,-7.489639,-0.007667051,0.6036988,-1.267379,-0.56778395,1.1319436,2.5600536,-2.016368,-1.1779444,-1.4648018,0.9368251,0.26596195,-0.89950466,-5.2273583
17439,14.934412,-1.5671957,1.8972981,-2.458247,2.347083,-0.008468669,-1.5047846,0.61975884,-1.7116792,-0.8804402,1.1418072,0.9908705,-1.3826264,1.0615953,-1.1502537,-5.267527,-1.0622671,0.16092831,0.634178,-0.3776973,-0.08624146,-0.9831545,2.2490914,-0.3042787,3.1198957
20074,-12.440513,19.358185,0.812262,-1.2371631,1.7157699,-0.86811644,-5.5141683,-1.6766269,6.7008977,-2.6514356,-1.7961303,0.2973682,-1.1331824,-5.1991825,3.3943028,-2.2933192,-1.0734402,-3.1655226,1.0229123,-2.898698,-0.43186668,0.6620576,-0.23415343,-2.2719269,1.1503799
20543,-6.453274,-2.732115,6.126757,-9.273194,-7.896406,4.600768,-3.4881008,-2.4264436,-2.1493087,7.278171,-0.06338742,-0.9390247,-2.700296,1.0271796,-4.7876296,1.4360607,0.4180201,-0.24062924,-0.77446765,-1.5754188,1.4760909,-0.19013575,-3.2978022,-0.5598068,-2.566958
18373,1.9162574,-6.0799017,0.8914905,17.135092,-4.99805,6.794173,-5.087807,5.5254292,0.72731847,-0.1295245,-2.5084136,0.12510619,-3.1113408,-4.7765875,-2.1684482,1.054655,-1.425454,-1.1183224,1.114415,-2.5548525,-0.43417957,-0.9514478,0.87331176,1.0078079,-0.0120153865
19083,12.077431,4.3485255,-9.372096,-1.330608,-6.74856,0.5078476,1.5551648,4.463374,2.3691044,4.6020536,3.4612584,2.2411573,0.5015449,0.46800977,-0.33918673,-1.4494406,-1.3623923,0.18725683,-0.2929083,0.45462003,1.9549106,-2.343257,0.51757437,-0.2140135,-0.094976015
17724,0.81728953,2.5292912,-2.08837,3.8338897,2.4660435,1.1784804,2.4674344,6.2346725,-0.94174653,-1.1100945,2.7036276,3.2918696,1.3677052,3.7279215,-1.8992879,0.03005785,4.4536176,5.873005,5.434118,-1.2471889,4.551395,1.9489601,2.5763009,-2.2282941,-1.6453208
17871,13.548309,3.060552,4.1533365,-2.06961,5.46824,-1.6568971,-2.3356102,2.04283,-2.8755844,-1.2143358,2.059047,3.2262502,-1.6820351,3.7296762,-1.6259986,-2.96545,2.139781,-1.6339514,-0.4745768,-1.3987297,-1.031202,0.5911851,3.3980162,-3.8248792,0.823958
19223,14.446542,1.4180534,-1.9947102,0.14379883,4.7754936,0.53725666,-0.36414927,-6.975547,-4.114035,-1.9771236,3.565361,-3.8488302,-2.464946,-1.1929522,1.7724518,-0.15094428,0.85729766,0.0009849728,-0.14707789,0.5912679,0.41686946,-0.45545414,-2.14369,-0.3599515,-0.643764
17551,-9.123353,19.771137,2.0621688,1.4951535,3.211903,-0.74757266,1.243119,1.7295539,6.7728148,-4.4556565,-0.65061677,-6.2673173,-0.62110955,0.92538685,-2.3288293,-0.3455564,-2.592729,4.198152,-2.4065835,-1.5503126,2.4334326,0.70776784,1.6632038,0.58053595,0.9071218
18124,-3.5926237,-2.349389,4.7182527,-0.12329748,4.2397933,6.9895077,-2.755483,9.272077,-1.2205774,-9.3837805,1.8820348,-6.0668945,2.1121988,-0.30980423,0.38643393,5.8664417,-1.2544707,0.87439924,1.2623817,-1.9244206,2.6187844,-0.0021928067,7.32476,-2.7887287,-0.6229614
18159,-5.3059154,-3.6357853,10.862585,-7.8894677,-10.333232,5.5815296,-4.0990505,-3.8607345,1.3343271,-2.8759937,4.3588324,3.620064,4.6681633,-2.8747935,5.6794453,-1.536885,-2.9707978,-3.2926054,0.5825286,-3.9032521,0.42629853,-0.51936233,-0.84191364,-0.83550465,-0.60716903
20165,14.095416,1.1345136,-0.2634351,-0.45601246,4.173309,7.0309486,-2.1970735,-0.12601954,-2.7894454,-0.83551323,2.2069478,-0.450129,-1.7573687,-0.19580446,-0.1282472,-1.8494499,1.2674857,1.3745942,2.3729925,0.10583252,-0.257814,1.008679,-1.396022,0.09658655,0.36015552
20569,-13.582808,18.493149,1.2247608,0.100666784,1.5060266,-0.59931123,-3.0059857,-5.513452,2.6930444,0.52260077,-4.092119,3.823727,-1.743248,-2.1587555,-1.173379,-1.1958091,-0.73727053,1.0490279,0.14113192,-1.6315755,-0.28821206,-1.4710758,-0.03245705,0.0031779548,1.5993563
20581,-1.1904297,-1.409929,9.454431,-4.4638987,-4.9566016,-4.632193,6.867326,0.078825355,4.257782,-0.66808176,3.4468775,-3.6406054,2.2584553,6.2651696,2.7548916,5.6283717,0.7463963,-0.7984838,-3.2187104,-6.9564066,3.5161939,1.9905624,-3.3240135,-5.3288155,-1.0501124
19956,-3.899807,-2.971951,0.73782665,2.732433,9.551097,2.1878037,9.225078,3.2134836,-0.43554688,2.512113,-5.2662706,2.5614746,-0.23031858,0.58271533,3.01556,-0.978467,-1.890315,-0.970095,-2.1393042,2.521235,-5.717707,-0.8678196,1.162363,0.50012296,3.2980843
19279,14.772719,1.1057631,5.894374,-3.1353726,2.8333397,-2.0135267,-0.29323828,0.33643082,0.7201281,0.15560049,-0.39735708,1.7856596,-0.30294698,-0.0393035,-1.5422268,-2.8591037,1.9377588,1.2566515,1.4051073,-0.84039235,-2.8532526,5.302485,0.69329125,-0.18491912,0.60101837
18773,-0.95124775,-4.1477823,7.4754987,0.60583645,2.7212918,-5.2952437,0.57416767,3.7650073,-3.4107332,-4.367397,-0.69001436,1.435027,7.8275723,-0.5112567,-6.167775,-2.5967705,1.7101036,-2.2085643,-6.1638904,3.969834,1.3864557,-3.731377,-1.1906849,3.2645798,2.6454012
20310,2.4258306,-2.3252962,16.573751,12.857175,-7.092334,-4.332002,-1.8842005,-3.530728,-2.3341682,0.08798835,5.2126813,-3.519632,-5.5717273,-4.1089625,0.7403174,0.4038527,2.6788096,-0.8335844,0.756449,-4.0400853,0.3975797,0.15081112,-1.2128633,0.4938118,-0.16144992
18208,-4.2692127,-3.1904995,0.79110795,-0.7689736,8.71228,-2.5823731,-4.631476,0.26473546,-6.848266,0.11781469,-1.6804712,1.4852885,1.0841445,-4.087893,2.7902913,6.7495995,-3.9783344,-1.5803882,1.2436773,-2.3030312,-1.2016761,-4.5407486,1.285459,1.6499755,2.8511193
20604,-6.620582,-4.2982283,3.4564013,-3.1866577,5.981072,-0.8479804,2.9805503,3.0687547,2.9721305,2.4656591,-1.8405265,6.0329237,-6.2566533,2.1496725,-0.7665417,7.7837777,4.9874024,1.0103129,2.4066694,-3.7457438,-1.1870804,-0.8375328,-0.59197855,0.13825756,4.181619
19996,-4.4237213,-1.015848,0.90102446,3.9709556,10.443726,4.136556,7.315773,8.062488,-8.60553,-1.1933374,-4.098871,4.7515755,-4.069184,3.6493888,4.4686418,-5.620612,-1.5050218,1.3760529,-0.8284079,-2.553784,1.6053395,2.5824986,-3.2816432,0.39361343,0.24908534
19847,0.20855036,-5.06292,2.2316713,14.674005,-3.0968513,0.6105021,-0.53901196,3.3110428,8.420682,8.461086,1.6263593,2.4099507,-0.54472715,-2.370639,-1.0735987,1.6588898,-2.0062323,-0.62255913,-0.050563563,1.1641575,-1.4677386,-0.7922768,2.233998,-0.98972887,1.3492515
17456,-4.2082844,-3.0079072,1.2250284,-2.730627,0.9098602,5.8189692,-5.6014566,-2.1225536,0.42752862,-4.519101,3.977093,-4.0218444,0.28189498,3.2609525,4.7153664,-0.31611496,-1.2215147,-3.339186,-2.7215626,-0.37126842,-0.45691535,1.8575683,1.1411352,-1.050538,2.7206826
17506,-2.7186954,-5.922907,7.140937,-6.089808,-0.9308416,-1.380431,-3.7189922,-1.1398561,1.7799194,9.089671,-1.0070965,-7.511795,-0.5136923,-0.6530817,0.6611316,-1.2466196,-3.6259866,2.4673297,0.9118722,0.13826914,2.1489825,2.4864895,0.29692554,-0.43226528,1.1030532
20236,-5.1262517,5.8990254,13.245999,-7.1904254,-3.5995371,-8.836083,5.4915786,6.786622,-0.51203424,-0.7041526,0.9357619,2.2384002,-4.716251,-1.4106954,-7.1057587,0.59122336,-0.19044243,-3.2934575,0.17536114,2.2967825,-4.5924754,-2.8638935,-1.755591,-0.35770497,2.073978
17581,-5.2815466,-6.97135,-1.6516038,-3.6226513,-4.8419986,-4.4283743,-1.2355467,-1.2301651,2.8854632,-4.0464454,2.033969,3.6178923,4.612426,-2.5979452,6.339317,-1.5339605,-3.6806092,1.0942141,1.6011236,-2.0033062,-0.85275996,-1.6275451,3.5070286,1.3842652,-0.45694447
18700,-5.140464,-6.062587,1.9057277,-3.531505,5.662593,1.3641596,-3.9607227,-1.0964091,7.263628,-2.5659268,-0.94402283,-0.12353604,2.0672095,-0.6249568,3.8136618,-3.2770777,-4.284862,-3.0364258,2.1778088,2.510614,3.6070678,0.35037196,-1.7432257,-2.316181,-1.7306703
19921,-10.009752,18.952885,2.0805597,3.1981936,4.5663896,0.9831168,10.559449,-1.871748,-3.2362278,2.848061,-6.5195913,2.5071979,1.2186286,-0.052449066,3.693836,-2.9499717,-3.8130403,0.29173824,0.889248,-3.2924695,3.745446,0.82824415,3.2917454,0.17713366,-0.25945538
13113,-4.3716793,-5.592928,-8.038852,2.6618702,1.7641045,-3.3001945,-2.9855833,-3.390849,-4.3716593,-0.45291626,-0.923911,-2.9077988,2.366292,2.4814835,-1.7999127,-1.2608627,-2.3566873,-0.54859793,0.69244504,-1.3862544,4.729865,-0.43696114,-2.9300299,-1.7319533,-0.76387876
13155,-4.4014397,-1.1330454,-1.3873013,0.65853864,2.5409467,-1.7948074,11.677209,7.0471926,0.359339,2.1224022,-1.8238764,4.132825,-1.1259052,2.3758736,5.2957544,4.5724864,-1.2772832,-1.4948606,2.468558,0.28336322,0.5584999,-1.8873018,-1.9056469,-1.9819285,2.4131658
13079,-2.3877947,1.9688408,2.377601,9.727437,4.464527,0.077576965,-1.0978736,2.9365213,0.09470949,0.3462252,7.768825,1.040814,-0.4433961,3.8772447,-2.8961058,-4.1676683,3.1642933,1.6796371,4.715493,-2.754159,0.27043113,-0.18672504,-5.1500096,-3.2170424,2.3403804
13215,12.227121,5.9730124,-3.49199,0.16489,2.1795926,4.106866,-0.63255215,-0.7489907,-1.3783071,1.6204828,7.0211134,-0.35872626,-2.008699,3.797685,2.029532,-1.0301461,5.1772423,0.57956594,3.6343775,1.2727683,-1.0420649,1.3755081,1.6380323,1.6939256,-0.62512106
13203,0.2857349,-1.9093587,0.7842266,2.5237117,1.2906268,-2.054257,4.893324,-1.2136148,4.050702,3.364264,-0.13323139,0.9016398,4.614591,4.1054697,1.1614858,7.0579376,2.7555127,0.022348661,-5.557181,-4.3829083,2.640381,3.1395147,-6.234922,-4.5405936,2.049607
13096,12.9248495,1.2440685,-9.960055,-0.004947769,2.1641786,-5.0081606,-0.17572382,0.2581685,-1.2933037,0.1748449,2.2550335,0.581816,-0.5712189,-0.65745866,-0.49168384,-0.91571206,0.3193851,1.186335,1.5400203,-0.94751,3.1372871,-2.5611963,0.12201131,-0.5271637,0.6179635
13179,-2.5036602,-3.958652,-4.6316876,1.512009,0.7703208,-4.9526243,2.6426582,2.0084171,5.4535055,-5.035413,3.4145613,-3.2425625,-0.18785909,3.4781272,0.67619777,0.83952594,-0.7757168,3.6875956,-4.9572835,-2.8484898,1.5187193,-0.5286723,4.747896,3.6556995,3.1396925
19151,-0.44037175,-3.7453158,7.842684,-1.9628719,-4.782476,-6.0664206,4.958617,0.5573897,2.8263888,0.7720395,-2.0879874,1.4740874,8.366595,-0.6511149,-2.8361292,-0.21490932,3.7749906,1.4679912,-4.63495,1.540576,3.0708234,0.38006166,-0.8431505,1.7716329,2.086718
17932,-6.3263426,-6.616625,4.575926,-6.4807315,-1.2599615,7.331181,2.1475267,-1.1188153,4.614129,0.19566888,-1.1945311,-0.29905483,-5.0283213,1.666857,-3.3537738,-1.3425987,-3.6748674,-1.1960183,4.0747747,0.4340743,1.9007683,0.7624495,1.8428363,-1.8209342,1.0953155
17954,-4.56016,3.206126,1.5118816,-0.821196,3.7068615,2.038635,4.8814087,3.2019093,-1.5492584,-7.505621,2.7503068,-1.3386375,2.368387,-4.2033467,-2.8970175,7.9219093,1.3754251,-1.9895073,-0.09623952,-0.1053025,-5.6419,-8.821413,0.9170222,1.2134945,1.5681624
19062,-4.2750034,-5.0901656,-1.5055215,-2.9117217,2.51194,-3.9061227,-0.40784174,-1.4945618,0.37643218,8.414741,-4.293225,-5.8371234,0.48838395,7.6612515,-0.6799543,4.123741,0.56562185,-1.7250206,-2.2492669,-6.0264587,3.4252503,1.2183307,-4.2481546,-3.9552207,0.6015332
19238,-2.9870205,-5.6831374,0.9928889,1.2036792,5.3648224,-0.6088875,1.226947,5.2483425,1.0404197,0.14584306,-2.5401146,3.15084,2.9641283,-2.4259834,0.2636447,-6.407932,2.339634,5.9310164,-2.8347101,2.8624797,4.348326,-1.0772047,-2.9188895,-2.461185,0.15332057
17920,-7.1532264,3.1722884,1.4850887,-1.4766598,-5.1518893,8.580908,-7.485357,-1.357411,2.465268,-1.6477724,8.981908,-0.12142665,-0.17522569,-6.0516086,9.835522,1.6094323,-1.7516499,-3.0344985,-1.340312,-0.20505191,-0.26552626,2.4957426,-5.05208,-1.8648652,-2.5135558
19528,-6.1677694,-4.425802,1.7993855,-1.0599184,5.054866,1.6079715,8.795923,-9.362875,-0.6266237,3.5375223,0.91530275,-0.6842307,3.2289064,-3.3267055,2.5585303,-0.61989576,-2.7482052,-1.9332016,0.019375034,1.7632068,-2.7403128,4.3720045,-0.5526653,1.3009726,0.09487582
19344,-11.545118,19.752245,1.6090825,-1.1150244,3.7756698,-0.17895506,1.5670396,-0.28948694,5.400583,-2.7838497,-1.0379448,-4.625017,2.5314784,-2.7776735,-3.5257306,-2.1350636,-1.0360745,-1.0023506,1.5029846,-4.100858,-3.0037715,-3.3177538,1.2501528,1.5280125,-0.50476027
18862,-4.688531,-6.531358,-3.343257,-0.8708392,2.7018867,5.4301114,4.6546345,1.9228793,5.3041134,-0.8916212,-4.0975018,2.774611,-3.9465892,-3.6873665,-1.5586877,-0.34820578,1.3479674,0.82839286,0.26658943,-0.26283753,-0.87588716,3.544249,0.078385375,-0.36111298,2.522349
17596,14.550797,0.85822517,5.48445,-3.5315282,1.9662338,-6.005438,-1.8447661,4.502616,-4.1267138,-3.0240285,-2.0887666,2.65987,0.55984366,-3.1815603,-2.039857,2.9920247,-3.2737164,-1.133012,-1.0721827,-2.0942655,1.4520503,-0.86889374,-2.3672404,1.0531911,-0.90149647
18633,-8.962618,19.373653,2.4175694,5.027364,4.467896,0.55103785,10.963522,-0.6201978,-2.066521,1.9589942,-6.588246,2.4593585,-1.2301062,-0.27216363,4.8724823,-2.3445275,-3.3989503,1.3774667,0.026812956,-1.6002867,4.9282026,1.7797959,2.223468,-2.2139812,-0.01533966
19407,-1.994643,-0.35569283,0.7886908,2.8894966,-7.772049,8.022084,4.733521,2.6663628,-2.5051227,-1.2396431,-4.821568,-0.48240265,1.4854608,3.079566,5.3638945,3.2584434,-1.1294738,1.1457789,1.4696217,0.3803989,-0.5494751,-0.585016,0.62148905,-0.05177302,5.3803763
20614,-4.65991,-1.4306957,7.645866,-4.0226426,-5.715896,-4.3152037,3.5682063,0.6653039,-1.3433045,-0.958161,-5.028906,2.8811126,1.3624908,-2.1200333,1.6598525,-1.0961217,5.6833444,-0.034780093,-0.52695066,7.3137407,-0.8239349,1.0961316,0.6333387,-4.947006,-0.35669658
19681,13.955237,0.3468357,1.2163086,-4.5262346,-4.79446,-6.1733394,2.341418,-3.2565043,-3.7869215,-0.06559104,5.2476444,-1.4769613,-2.0757651,-3.8183484,-1.178931,-2.8952181,-1.0069916,2.281017,0.29630032,-2.560127,0.08192589,2.7336123,-0.8912313,-0.75446725,-0.44609404
18353,-3.9962745,-5.1491723,5.355452,-4.0005116,2.0318925,-4.023226,7.8912377,-1.3740958,2.4613888,1.1539934,-1.9700804,-3.1945403,0.8073841,-4.015298,-1.5408983,-4.3802333,2.5508525,-2.7854033,0.66086924,0.54734915,-2.2626226,-1.1691333,2.3084857,-0.06028299,-0.896458
18141,-4.120508,-5.6515718,8.4844055,-5.4971375,4.1526427,-2.1028047,-3.2833662,3.0345528,-1.8218911,3.1042805,-4.325686,0.0205854,-0.7895866,-0.28085676,-4.7697515,2.5120327,0.2600835,-0.8415005,2.4388633,-0.79138106,2.0781343,-0.15021801,0.5626449,-1.1976067,2.9265556
19101,-5.0038743,-2.511001,-4.4588203,1.5009035,4.1266212,3.91016,8.623248,7.0765862,-2.7948735,1.234048,-3.286266,2.454878,2.6367834,-0.053828735,0.50526315,-2.6589854,1.2314368,0.9667269,5.868435,-0.8767677,-1.8373526,1.9986377,2.3196802,0.89536625,0.93875235
20639,-6.510318,-0.005611311,-4.0370674,-1.5270244,6.55846,-2.152538,4.1247797,5.168991,-5.146747,6.55346,0.6727749,0.76787776,-2.5132136,2.8802323,4.1248145,-3.2369978,-3.4269874,-2.7193031,0.8749258,2.2480426,1.1949334,-2.5285432,-3.9552214,-0.61353004,6.6419516
18585,14.661196,0.26031372,4.4764404,-5.429951,-6.0740123,-5.42209,2.5114179,-1.421625,-0.15600164,2.6028697,4.3924365,-0.072728604,-0.78761095,-1.4593828,0.14591645,-2.3245325,0.030591926,1.1621157,0.42868346,-1.9033389,1.9424951,-1.0382264,1.4095945,-0.9907676,0.9920162
18560,-3.4573138,-5.5151706,6.343749,-3.2366376,2.1231606,-2.3636482,9.567325,7.2972584,3.2575824,0.23751266,-6.485944,0.21218699,-0.9278132,-5.5499864,-0.21362805,-4.2513256,2.182323,-0.6398359,-0.27235368,1.3462477,-1.1495373,-1.3523543,-1.7731448,-0.9585873,-0.7240753
17684,14.134792,0.7423692,-4.1778812,-1.3557503,-1.3717427,0.22890946,0.59728366,0.50787675,3.10032,3.0846117,0.8457944,1.0547066,0.739555,1.1859254,0.5415473,-1.1969646,1.5587313,0.59202456,0.5652982,-0.8480858,1.4816161,-1.1950543,0.8659009,-0.09177561,-0.6595452
19006,14.428923,-0.92182577,-0.93092984,-1.9497917,5.650659,-1.875825,-1.7033783,2.7645588,1.3342831,2.6800697,1.0584843,2.1970296,0.45005462,-2.7284842,-0.017659368,3.1669734,0.69178903,1.4209737,3.348532,0.37674367,2.7537053,-3.2428114,2.189854,0.49956658,2.7943096
20147,-4.825695,1.5460273,-0.14601673,-2.9274151,-7.1276383,15.616756,3.7063649,7.1463146,3.1639965,-2.7791028,-0.778804,-0.79049504,-5.798935,-2.1123047,-1.5942632,2.7853801,0.10026709,-2.4429257,0.979546,0.27151573,-0.66320246,-2.5383859,2.5326147,-1.7112448,-0.29957277
20629,-8.240866,-0.104710385,0.5127438,-4.8109803,6.48837,-0.7200597,-3.1942644,8.84659,4.120186,0.62085104,0.862667,2.1377845,-3.0221972,0.72792554,-0.45779407,-4.385059,1.4101297,-1.6118668,-3.5448403,-0.4564868,-2.2827618,-1.9515485,-2.27207,1.5848095,-1.3673582
18380,14.991307,2.027618,5.1303244,-2.9036453,-1.5565916,3.9535496,-0.8925346,0.89340156,-0.23182237,0.47009563,-0.7063487,0.38411972,-0.54747534,-1.3769498,0.26280177,-0.69745773,-3.0284448,-0.7122477,-0.48289758,2.1707852,1.6868081,-3.9459305,-1.4401007,0.54898906,-0.06103529
18223,-3.5604944,-4.22967,-2.606445,1.8103747,4.862528,-0.265733,10.316689,5.438941,-2.0082989,3.2897496,-3.665348,3.6979494,-0.5515793,4.363349,6.5933733,-0.60559756,3.494584,-0.42287222,-3.789654,-10.503212,3.6123958,0.204301,-3.8102286,-1.5392245,1.1401103
20219,-8.260126,4.1064425,2.853955,-1.0095642,3.5557232,5.7764645,-1.8302761,5.8818784,-1.3361464,-5.428344,1.9903584,2.3176756,2.434125,2.361007,-5.2550206,-3.8107533,4.2263627,-2.5416696,2.365795,-3.0571134,0.06328377,6.844593,-0.43086103,2.784445,-6.473475
19050,14.291754,2.1552978,3.4098816,-1.7505898,4.1655636,0.2610103,-1.4224161,-0.33224723,-0.6133841,-0.38569263,0.8122962,0.39489147,-0.7562715,0.014819859,0.6007691,-0.2288289,3.485123,1.3731948,4.1458793,-0.3216165,0.2563391,0.21837148,-1.9113388,1.6429657,2.44053
18367,-7.346941,2.861832,1.0478405,-5.2975755,-7.1631684,15.145431,-2.7037191,2.9303806,0.1106316,1.4254042,5.16307,-4.840718,-0.58577675,-1.8942599,-1.4595506,1.9429651,-1.2916108,-3.7139318,2.234581,0.12378562,-2.5322206,0.17755304,0.116899475,-2.9646263,1.8315119
19613,-2.3794603,-2.4987726,-0.4152358,-3.0441031,1.3520745,2.1801348,1.9509957,4.7811966,8.755273,-1.5322413,-1.5714811,-7.7033706,3.5356436,0.8527972,-0.49677166,-1.1198939,-1.3444958,0.7801123,0.55045587,0.6744603,-2.5224676,-1.7055297,0.03229816,-0.2839665,-2.9913647
20491,-7.0118794,-0.47623235,9.61564,-6.2400823,0.26614007,-3.6343615,9.048929,6.8546805,-1.2364086,1.8493947,0.8853622,1.071285,-2.6120427,-1.1843102,-1.0261563,-4.031313,2.5087922,1.353785,1.5348886,-1.4162289,-1.4990246,-2.3567402,1.9666318,2.4080393,-0.8882094
19579,-6.2052555,-0.65388656,6.0506654,-2.9787717,-0.8324656,7.6335263,5.2990856,7.8420005,-3.8358147,-0.7271164,-3.7466726,3.1725988,-1.2104725,3.535623,-0.52459866,-3.2731981,2.0804472,-4.987203,2.9631188,-3.0686374,-1.1189743,-1.4183745,1.1491045,-0.27869374,-0.84838444
18597,-1.8001682,3.8074658,11.590585,-3.2661998,-4.962059,-5.5899706,-0.11245611,5.5402775,-7.7848535,1.4230474,0.1644654,4.5111384,-1.4407818,2.2062685,5.4995666,-2.1377077,0.6695622,-1.4340367,-1.8209765,-0.16556878,1.1594895,1.1923463,-0.45243055,0.7561598,0.47401157
18945,-5.8729987,3.0515034,-0.26651433,0.9668373,2.3381069,2.529194,5.109413,4.8709598,-0.5136332,0.64621216,-1.5807372,-2.1928966,-2.0856285,0.56887305,1.9145547,-2.5845807,2.0944598,-4.7274303,-4.160395,4.9865046,-1.4277942,-0.24071637,-0.3260927,4.3253813,1.7799144
20183,14.196113,2.2958431,3.8462944,-2.2280762,3.117499,-1.4522191,-1.6154892,1.7419478,-0.3239114,-0.70157444,-1.0997779,1.8823481,-0.21312447,1.6263922,0.11053421,-1.0027641,0.9807421,-0.81873816,1.782373,1.2074776,-0.94373524,-1.1543713,-0.29557014,0.9686947,3.6952431
18808,-12.604155,19.1234,1.9570395,1.3913977,2.36095,0.008665671,0.124928795,-2.6444921,3.5166235,-2.4946117,-2.3555949,1.2425661,3.4353006,-5.8426514,-3.639111,-3.5446606,4.88005,-0.2904875,-4.5468426,2.0701692,2.3410206,-1.491841,1.3751532,-1.0336478,-1.2092458
18038,-7.636566,5.1266794,-9.021768,1.7422316,-1.9146483,-5.126314,11.265668,4.6945043,-6.2740436,-1.1411468,1.1292841,1.4565308,-1.3580253,-0.04436259,-2.8165376,0.07787785,-4.5021634,-0.7949229,-1.4157242,0.08831056,-3.751032,2.5512073,1.4972073,-0.08299808,-1.2351518
19747,13.403559,2.140553,-4.786625,-0.41163856,2.4073665,-1.1341963,-0.60062844,0.64546615,-1.369234,-0.38513565,-0.52810925,0.015423238,0.42472157,-3.51359,0.003658731,6.5326905,0.43286505,0.4064686,1.8954808,0.49060458,0.46575564,0.71310043,3.7663918,-0.07756157,-2.4318683
19779,-12.850148,19.141861,0.8780069,-1.788778,2.9695797,-0.6130296,-0.81375104,-0.40098867,2.9799597,1.7996324,-4.9715953,-3.59485,-3.1513038,-4.186052,-1.953456,-2.1885192,1.4298127,-3.8862433,-0.78379875,-1.0559177,2.1309364,0.98483926,-0.59930253,0.80025095,3.4061666
20093,-4.6389546,0.46305144,-0.7515974,-0.4687831,0.10621502,-3.957591,-1.930557,0.68617344,-2.3065422,1.3217342,0.56035537,1.3227608,0.61723834,4.619505,-0.08907108,0.998892,-0.047391124,-3.7504592,-3.2356005,6.4699745,-1.944449,-0.9105973,3.3280582,-0.5631145,5.6655846
20252,-7.1783676,-1.9517523,0.06629473,0.45354778,6.130912,-1.1487023,-3.6383379,4.009393,-3.0326371,0.24628282,2.371568,4.383386,-0.47852808,-1.9458404,-1.0833951,0.51278967,1.4401731,-1.9982394,-3.2948153,5.69444,1.3847729,-0.57185566,-5.5105762,-0.37305048,1.797088
18466,-8.653635,4.9750886,-9.780371,-0.6713752,-4.8117485,-6.2869596,-1.5879072,2.5270488,-1.6620574,-3.6390266,4.293182,3.0086076,-1.6358327,-2.495044,-2.603714,0.42911932,-3.0683596,-3.6027238,-3.0845823,0.94345796,-3.0278702,6.1729417,0.9822997,3.0003092,-1.079012
19253,14.71904,-1.5891438,-2.4636095,-2.7061539,1.3152621,-6.1406393,0.78051776,1.4901028,3.7603104,3.9420738,-0.28806892,1.9837224,1.0028485,-2.6102636,-0.73241174,-2.1566024,-2.203319,1.7922338,0.8146162,2.4849489,0.6936384,-0.25906974,1.1955559,-0.16053408,-0.19930395
20036,-8.300432,2.3211944,1.1173171,0.6934926,-0.57243925,2.7874417,-3.6301248,-0.98422825,-4.3853707,-3.0179362,-1.3746214,7.1841087,2.1193514,3.122097,-2.9717076,1.9037312,3.8544888,-5.7549286,-0.66803783,5.7770276,-0.83073497,1.6593175,2.8401346,0.48048323,-2.8957202
18029,-3.3718865,-6.4480047,10.412751,-4.8234515,-2.9764037,1.0030304,0.6701658,-3.1923513,-2.1507475,7.908974,-0.9846958,-2.9834545,1.9785202,-2.8361154,0.511315,-0.53901786,-1.5120041,3.2067964,0.602881,-4.2812505,-2.4184058,2.1815135,1.7015121,2.9978733,0.64885783
19162,-4.0461826,-4.562482,-3.6577098,-0.77131146,4.428124,0.14345026,4.4490147,0.08194874,6.4051046,2.4874914,3.0885775,-4.286942,3.2218966,-0.21160947,-1.599947,-3.1293168,-0.52294344,4.8062887,3.506552,-1.9749582,-0.36031792,0.8784303,1.4873242,-3.8285005,-2.7906172
19036,14.739334,1.0066478,2.6755168,-2.1864085,0.8179058,-0.48525825,-1.4211104,1.8372757,-0.8585197,-2.0550547,-2.6477222,1.6532555,-0.25985935,1.8606641,-0.7283849,-4.385049,-0.7819073,-1.1293117,0.57519776,1.3639964,0.12788166,-1.7978321,0.5312155,-0.73645604,0.97162265
