,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10
18604,-6.595493,-4.855482,-3.2124944,-3.5332465,0.9016384,-2.9021695,-6.3545294,0.3915819,0.060006514,4.5898213
18325,-7.1666474,-2.2841842,-8.016761,1.0103999,-1.0679708,-3.7743115,3.8909001,-0.87028897,-8.257674,0.42093647
10594,-6.6590753,-3.6421459,-4.3375144,-2.3178349,0.87955683,1.5401434,3.005621,-1.1180797,-3.484829,3.4524844
10491,-5.5221686,-5.758118,4.8420095,-8.5424385,-3.4659247,-3.2980325,-1.8293474,-8.697638,1.766946,1.5904474
10566,-3.2386663,6.283585,-0.8126627,2.9714572,1.7527026,-0.07520615,0.87457895,4.2467155,-1.6400368,-2.1261528
10519,-6.712222,-5.5545864,-4.847289,-3.1195085,-5.834317,1.9685549,-3.8004909,-2.8890843,2.4817095,-6.569614
10467,-11.920383,18.781836,1.6957906,1.1166877,1.7964021,0.5616256,1.1525061,-7.570349,1.5767436,-1.243383
10479,-3.6761742,-3.3738556,-1.3016095,3.1267757,2.9995766,1.4607197,4.002625,2.156234,-9.206646,-2.5484705
10580,-3.4575942,0.07848534,0.46401516,2.7443833,2.138581,3.0415044,6.0707583,-1.9492551,-4.089326,-3.7383046
18806,-9.644955,19.003437,2.7219665,3.0863793,3.3241096,-0.07133705,3.230911,-2.1121502,3.6103966,-2.5716991
18824,14.725142,-0.19793767,-0.6626638,-0.3291291,5.799575,1.8333211,-2.9097521,0.16867033,-3.5678031,-4.229283
18860,14.172926,3.8820338,1.2330738,-1.2652606,-0.89985013,3.550702,-0.21517253,-0.49440685,1.8187466,5.6098208e-05
18989,-4.425768,1.0294563,-9.380138,2.1547863,-3.6992116,-3.2294874,2.5013855,0.73747015,-4.0793843,-3.4413831
18959,-1.2366682,-2.1464117,4.1752467,8.003508,-1.0771892,1.4104958,0.34996355,-3.2744837,7.2275677,2.528305
18927,10.207005,9.9988,-8.83769,-0.3709919,-4.0420322,-3.6550214,1.8920645,1.1935107,-1.616866,2.135039
18757,13.329803,2.5161798,-4.1993384,-1.1548258,0.6448617,-3.040376,0.36322922,0.63493603,-0.8810606,0.1499681
18527,13.510775,3.6033883,1.8831407,-0.78139853,3.7952914,6.275395,-4.4305415,5.471481,-5.6664314,-5.371091
19016,-4.7766585,-2.6816912,2.9712725,-0.15975575,3.723062,0.51950216,-0.99882513,-3.2615728,1.0367787,3.2941573
20612,-2.960119,-5.870807,-3.9866946,0.6625964,0.61010796,0.8974748,0.38486347,1.4990774,3.621687,4.4547048
18735,3.9613037,-3.0974987,5.8765626,0.0074202344,1.3387746,-8.620886,-0.22369292,7.2051044,-3.1694765,-3.096093
20528,-3.2165716,-5.492928,4.262517,-1.5177656,0.9035843,10.225825,-6.376949,1.4525092,-1.3514098,8.703497
20711,-11.598086,19.517727,0.8632692,-2.0655053,2.6832268,0.020096011,-0.2090708,-3.8041136,5.4218435,-2.2781546
18618,-7.845472,-0.033069126,-0.32980537,1.1780576,10.182768,2.975747,4.247689,4.681711,-6.4587154,2.838955
19716,-9.938252,19.534048,2.034878,4.4590583,0.8657156,-0.45691,-0.3181981,-4.4518666,1.5989809,-2.6800888
19302,-7.6235323,-6.5415626,-3.6406562,-5.16459,-1.352983,4.6269083,-3.119218,-3.2007537,-2.1610482,-0.6421465
20276,2.7570286,-5.923016,5.022635,16.364077,1.6641964,-2.0380104,-2.1478395,-2.1465156,7.90514,6.1663265
20073,-8.677334,2.3820095,-7.1561437,1.1070018,-7.551216,0.3149015,3.7545993,4.7755365,-4.131973,3.586526
19234,15.419586,-0.6488895,1.0435649,-2.1073513,1.2418655,5.7859764,0.18632364,0.7138885,5.4800034,3.797968
19354,-4.6282334,-0.7113962,1.7793341,0.38729087,10.499594,0.87688375,-1.2769816,7.084731,-3.9743319,1.3726665
19430,-8.031839,-3.1348212,-3.7056143,-2.7369583,-2.8431568,-0.29576978,0.9582889,0.18109463,5.3172483,2.243982
17682,-6.137853,-0.098462604,1.937237,-4.429214,1.605902,-1.4821457,-2.0230846,1.8812352,1.7323205,7.013822
17435,-3.8890018,-2.8464513,-0.18089165,-2.2067227,1.1348016,-2.0572364,-2.4226143,4.182222,3.0537055,-1.2045604
17385,11.913328,7.118269,-4.8642044,-0.6795792,-2.3412309,3.3044016,0.030192561,3.7394738,0.925207,3.21303
17375,-8.252436,-1.8739302,-4.1533947,-3.3107271,-0.44551814,3.7599096,1.9310514,3.5967247,3.908084,-1.6542956
17395,11.680564,4.544744,-7.164917,-1.2212912,-1.8052505,-3.1560407,-0.1375689,5.7306237,-1.5990863,1.7054073
17486,-5.7943344,4.1341352,4.3249755,2.4128911,2.7491033,4.359938,9.922918,-1.9174933,-10.728304,-0.9503964
17532,-7.0000615,3.9998145,-2.4056022,-0.036799747,-1.358686,-1.7981888,5.6257234,7.5410943,0.22205214,4.2649765
17694,-5.7728825,-1.7527646,1.9761707,-0.6999982,7.355409,5.3565125,-5.805089,-2.735548,-4.825231,-1.3090116
17592,13.110106,3.0826523,-4.849983,1.223881,4.2187467,1.9038236,-2.1810899,-1.5894222,-4.7088537,-4.9050236
17547,-8.894108,3.0103662,-8.003246,-1.9192901,-3.338106,-0.81551874,2.6570566,6.340273,4.107622,-0.65720224
17517,-5.6426797,6.382556,1.1758044,2.89237,0.42552525,0.5561726,0.7948425,1.4349627,-1.1318102,1.2236837
17452,13.007251,3.2907615,-1.1180937,-1.1382488,4.7210827,-0.35801786,-1.5635563,3.6112754,0.89935243,2.5315986
17652,-10.2913265,19.725227,1.8482835,1.5084958,4.235609,-0.7477411,4.0640044,-0.10047164,4.056367,-1.7675284
17607,-3.6453087,9.579212,1.9594927,4.0650764,0.0766867,-1.3328943,3.3812523,3.9344163,-3.8078148,-0.5144814
25417,-7.2634363,-6.4518495,-5.1354136,-2.343222,-0.1585606,-0.6196662,-2.1058636,-9.227822,-0.16968514,-8.434912
25469,-5.590119,-3.95928,-2.4801898,0.7783527,5.5577865,-3.2504594,-3.57215,1.7936287,-2.134418,-0.11845866
25443,-4.8627987,-4.91418,-2.9582846,1.0899875,8.812172,-2.1877484,-0.39035633,-1.4648739,4.732701,-7.014805
25521,-7.004952,-6.6922965,-0.86127824,-2.228997,2.7357595,-0.7308831,-2.894162,-4.5481195,2.012739,-2.669597
25456,-4.2832212,-3.7318254,-2.466288,-1.4121106,7.8395996,-2.0112514,-7.880683,1.916508,6.315293,-3.1932716
25534,-6.4585485,-4.6137977,-5.6638064,-1.6678457,2.210178,-3.6778848,0.5013373,2.7957623,3.2321942,-6.2717147
25508,-6.4762974,-1.4309328,-6.3049417,-4.4725904,4.187822,-2.8301775,-2.78258,-1.2036512,-2.3729827,5.554752
17412,-3.6936028,1.6494694,2.4794526,1.0055121,-2.7331398,8.901567,3.5255861,-1.4620668,1.7442452,-2.2423487
17569,12.851439,5.8478613,-0.97990286,-0.5643064,1.38659,5.5530105,-0.2403332,-2.4126456,-1.4852525,1.7977757
17629,-6.1917076,-1.4445168,4.224602,-0.69883287,6.6650357,1.0646203,-5.072049,1.85722,-5.6703677,5.309848
17509,-1.6551472,-3.4547398,5.219296,2.7205782,1.1316797,3.832873,1.6297877,-3.8933823,3.2621565,-0.14711185
17727,-9.613749,0.7320064,-9.375277,-1.028086,-3.5305521,-5.078918,-3.2810721,0.31999615,-2.4451897,5.2796307
17709,13.989268,4.483742,3.6577811,-2.1329427,-0.78773254,2.7192714,0.078292415,-1.4567293,-0.23776077,2.4091573
17699,12.969869,5.4104886,-0.60080475,-0.6764783,1.620262,0.31735867,-0.1623164,1.2540313,0.49812317,2.6168404
14561,13.523072,1.5201912,-6.0921583,-0.21203908,4.4310346,-4.840089,-0.7030569,1.187393,2.9314363,2.49127
14511,13.970552,2.2732673,-4.858492,0.31919056,1.1127758,2.500278,-1.3051505,-0.09277005,-1.066931,-2.673673
14475,12.280697,4.6960897,-7.3898306,0.63432026,3.9264688,-2.3244498,-0.91389954,-0.5405316,-1.3947117,0.24352963
14545,13.913976,2.850943,1.6568166,-0.54178196,3.587252,2.1015651,-1.2026454,-4.5191765,-5.4609632,-2.9257064
14529,1.0674651,-1.8297701,5.204961,17.612862,-2.8694541,-2.2720034,-3.8816848,-1.1202496,-2.5877016,-1.7484887
14493,1.4286647,-4.128111,-1.3610542,11.976628,1.5075121,-2.1859424,-0.8082959,-0.7348671,-1.697556,-3.516833
14458,2.8035815,-0.93364215,-4.2726927,3.7349486,-0.30019677,-2.2610035,2.6660538,-3.9045522,-0.6386768,-2.999174
23950,-4.0212317,-4.1935987,2.2354047,0.51139677,7.6402764,0.26318386,-4.2397776,-1.5630083,-1.4625187,-2.732053
23900,-3.496524,-3.630646,-6.4316864,0.65836287,1.5209987,-1.2702136,2.7001371,-3.7329519,-0.97641313,-3.8940432
23944,-6.0478897,-0.3290322,-1.9453305,-0.17184602,1.3494414,3.212917,-2.1671855,-5.9275074,-2.6814806,-6.2747974
23694,-4.27607,-5.1229887,-5.4951553,2.3373933,1.2092421,-3.2100112,1.2925999,-1.0713089,5.3022866,-1.1705546
23808,13.19779,1.9462644,-10.256611,0.017959239,-2.7514727,-4.496646,1.3221198,-2.6535187,-1.7270103,-2.1505125
23924,-6.470143,-6.5377736,-4.821651,-0.56233084,-0.4426499,1.0088557,-2.2661088,-10.614993,0.6299115,-4.7209735
23861,-4.080852,-4.0024867,-2.7599263,1.5615288,5.399738,-4.0562983,-5.0172625,4.662649,-0.43378597,-8.208194
23891,-4.6867237,-2.1305861,-3.645284,-2.6758504,-0.032109413,-2.3166325,0.44236025,4.1975794,5.3514156,-0.9110579
23836,-1.8351231,-3.8447833,-5.310016,1.5761986,5.5988736,-1.3159586,-1.2839837,1.8273607,1.172002,-6.5766397
23938,-10.900358,14.027632,1.6202282,-0.14163171,2.616986,-0.643724,0.32172158,-1.3318778,5.508155,-2.4430597
23794,-3.9213333,-3.0345109,-7.373647,1.678603,-0.5254811,-4.4710417,-5.78525,-5.170212,-5.090544,1.8624979
23719,-1.9539229,-2.7801301,-0.9206182,1.1105132,5.5117326,0.46940324,4.211871,5.6843934,-0.28244564,2.1817777
23779,-4.736967,1.2002546,-3.2184644,4.3112597,-0.41247413,-0.38278946,-2.4514582,6.267718,-1.7261099,-7.2403398
23822,-5.127237,-2.4468668,0.089538865,0.93085176,-4.2933393,3.490353,-3.9671829,0.8258065,-3.063388,1.3386863
26149,-7.1225057,-3.42526,-4.509206,-1.0255891,-0.2637204,-0.9700131,-6.0109057,-1.7965727,3.915509,1.9628235
26337,-6.3462276,5.362359,-6.698313,4.616048,-3.6643724,-5.6112638,2.804045,2.7229939,-3.371257,-2.86367
26250,-8.427443,1.2875185,-10.354314,1.7459444,-6.138837,-6.2234235,-5.22051,-2.308898,-5.438971,-2.1617777
26275,-12.978804,18.12227,2.0051177,0.84689796,2.4128451,-0.69672185,-1.4548491,-2.6917715,4.6896887,-2.7808561
26305,-11.94306,18.897198,1.8243839,2.718412,1.5499461,-1.2949665,-2.8608713,-3.719217,0.9544196,2.8623936
26191,-6.7965884,-6.6186533,-3.638729,-2.5636492,6.156515,-0.638139,-1.8580508,-5.1035614,-2.9843473,-0.3231379
26177,-6.0544195,-0.64467824,-7.151226,0.6577904,-4.0442877,-1.5518659,-1.6014895,1.8070127,2.030841,-4.09522
26205,-3.4172614,-5.4871078,-4.181991,-1.2775829,0.7639938,-2.6241808,-2.6514103,-0.19828571,3.8791213,2.6624684
26240,-6.060336,1.0137699,-7.20925,0.85674995,-4.239224,-4.707662,3.2721837,1.0301872,1.9956102,6.58102
26259,-6.273495,5.3706627,-8.9848995,3.0101628,-4.133197,-7.3160133,0.487422,5.803544,-0.44381416,-4.1366677
26290,-4.5609136,0.6793349,1.6042032,0.6082782,-1.5979171,6.499493,1.7180891,-3.388215,-3.1554704,-1.111821
26371,-11.162647,18.77341,2.353367,2.0165408,4.493509,-0.14608322,6.5649195,1.2727308,2.0107567,-0.6914321
26354,-10.417761,19.849586,1.8641243,2.68273,3.1034198,-0.5281795,2.390291,-1.6304181,0.6448452,0.5435361
26135,-6.3125873,-7.295862,-3.8773966,-1.1379936,2.9644325,-1.7930751,-2.35188,-3.6951923,-3.4164958,0.8876487
22523,-7.1543884,1.5544143,2.034409,-1.5859236,1.3313938,-0.7784047,-7.8317103,-2.4510562,-2.3140862,0.015477111
22495,-11.572613,6.1512265,-8.448234,-1.5400536,-3.0168877,-5.702369,-1.5186805,1.818151,-1.0866733,-5.214423
22574,-5.3405166,-4.84387,0.70496,-0.71322984,5.060804,1.7819092,-4.6074266,-4.3602257,0.14235201,-0.7779613
22824,-6.396572,-4.5775127,-1.6346273,0.38059673,4.5752325,-1.6458026,-9.343731,1.0744755,-0.51379806,-5.2566
22430,-6.659014,0.6649448,-3.7790577,1.7402742,4.894648,-0.74611294,-5.411619,4.211849,-0.3133129,-7.527988
22509,-4.1133857,-3.794494,-5.906959,-2.0132813,-1.5343914,-2.9297314,-8.587389,2.539102,-1.1142331,-0.38470113
22604,-6.559349,-1.798306,-4.0751925,-2.2564187,-1.1352838,-4.1412387,-6.6653295,1.6110936,2.1704392,2.024208
22359,-7.189914,-3.335444,-3.6538596,-3.146541,1.4107988,-0.4434532,-7.97771,-3.2298467,-2.008543,-2.731814
22535,-7.659821,-1.0521203,-7.288408,-3.3941264,0.84412366,-4.6704574,-6.9743376,3.174041,2.0413008,4.305144
22733,-4.133414,-0.056591358,2.0534177,5.109465,3.6777241,0.63764113,-0.60248023,-2.5458128,-6.0025454,0.6659446
22480,-7.514336,-1.4444418,-1.3001626,-0.9140961,7.3264523,-1.3715703,-7.051092,-0.8701027,-2.1235323,-6.859157
22600,-5.585734,-1.6383512,-8.817638,2.326846,-4.730023,-3.6730015,1.4760681,-2.651938,-2.6916175,-3.3662589
22838,-8.739593,3.7486622,3.7429075,-2.8823256,-0.1480667,2.9753828,-4.6889877,-2.26623,0.56664616,-0.8174586
22566,-6.6456604,-3.3994312,-8.520115,-3.5739589,0.73727006,-0.5523489,-5.703248,-4.4968567,2.508596,-5.7877703
22697,-6.3476353,-4.4948754,-6.734586,-0.00225578,2.5848527,-1.6510988,-2.909555,3.3586795,-1.155014,-4.1761675
22667,-6.5139976,-3.7492588,-2.904221,-1.6716895,6.746493,-2.022805,-8.166943,-4.276812,-3.6388276,0.40736786
22582,-6.9161463,-1.7617904,-1.5461026,2.7504168,5.401225,-1.3890065,-5.988077,-1.2723199,-1.9394387,1.2947668
22341,-11.390337,18.86701,1.7726003,2.2947407,1.5223953,-1.1125773,-4.9264355,-3.0515099,3.5077307,0.9124064
22377,-11.135475,19.189026,0.52012753,-2.9120424,2.5421653,-0.7509211,-3.35572,-2.6537278,6.4276333,-1.4587463
22780,-5.428633,-3.9550295,-2.756963,-2.9226654,8.710046,2.1229966,-1.1577181,-2.1024933,2.0358284,-3.6998904
22590,-3.7058446,-1.6775107,1.7465267,-1.1375558,4.919848,-0.57361776,3.1603143,0.12167088,-3.8069642,2.2755558
22413,-6.3240094,-4.819885,-6.0738635,-1.9052815,1.7381082,2.2271774,-0.54334646,-8.273425,-3.4608178,-0.19644587
22810,-6.84503,-1.3120365,-10.265746,-1.4918085,-2.5825732,-2.4325912,-6.633809,-3.0916784,-2.3379958,-2.3914652
22395,-6.3358197,-5.1178365,-2.2357523,-1.7778697,4.8349795,-1.2577559,-8.834657,-6.2596,-5.687869,-0.18795252
22749,-6.779018,-2.458457,-5.4088817,-1.0463543,2.3227427,-3.5159898,0.88890743,3.4082973,6.642791,-3.6256726
22464,-5.839608,-3.8464093,0.8615171,-4.9654655,7.986232,0.90235645,-6.802015,1.869999,2.045916,1.3256912
22765,-0.4990633,4.195884,2.225504,4.3787727,-4.0040503,1.4017181,0.44982135,3.6744125,-2.1728435,-0.44805232
22680,-4.2447367,-0.5118654,-2.1545749,1.8642185,-1.2764937,1.0046782,-0.2617504,0.2898655,-2.182974,1.0234398
5084,-3.7642226,-5.5247426,-5.9104476,-1.2577493,5.1429114,-3.8586748,3.3048027,1.3379115,3.1205668,-1.7830728
5100,-3.9811723,-3.2510304,-5.7655954,5.147264,3.4485562,-1.3612044,0.9810128,0.89393556,-3.2984643,-7.72184
5090,-7.250376,-3.3445892,-5.9454947,-2.4333496,1.738454,-3.8526578,-4.3893266,3.4218743,0.90354526,6.8402915
5229,-3.5027077,1.771222,-4.5016723,5.9118357,-5.084862,-3.5481915,0.09247858,5.471263,2.8368337,2.974181
5174,-2.4596086,-1.3622863,0.31102327,1.5609108,10.891027,-0.04096332,-2.2938938,6.7335544,0.77813685,-2.8012545
5144,-7.429292,-2.2059624,-8.297264,-1.1180388,2.418336,-4.8231387,-4.2581635,-0.41783276,4.452619,-3.795863
5248,-5.8607945,4.1733823,3.3247542,2.3022327,-0.5855746,-1.0074387,-4.9643946,0.8115818,-0.7779733,-6.6333723
6122,-4.239567,-6.504377,-4.009657,-1.5003555,6.5059075,-1.788546,-4.66622,-5.4623375,-4.813673,3.045886
6222,-5.3584404,4.183932,-1.0165569,1.7306131,3.119165,-1.8788297,-6.490735,5.502182,-1.1079559,-3.8688211
5974,-1.4602315,-5.4098253,-7.1437383,1.8942971,0.36854658,-2.3337028,-5.1267524,0.42818293,-3.890566,1.0772724
6227,-7.268985,-1.5475062,-10.961563,-2.497192,-4.907695,-3.8922253,-0.50150985,-4.313659,-0.06268502,-7.6695647
6136,-7.320198,-1.354656,0.6874948,-0.9641674,7.230292,0.13928358,-5.2333856,-1.313639,0.5237959,-6.3137684
6235,-8.581957,6.2200084,2.1620817,-1.7210867,0.7730482,-1.6888646,0.31728387,4.5009193,-4.1316037,2.011371
5959,13.015069,4.3897653,-6.707872,-0.41745025,-1.5539877,-2.113418,1.1952611,2.4947143,4.428665,3.670423
7336,-7.595701,7.4751086,0.22705096,1.3044732,-0.7176916,2.355284,-6.528902,-0.24053739,-2.2960804,-3.0043569
7348,-5.105356,-3.8924942,0.37086895,0.3036941,5.635497,1.4778394,-4.490733,0.39523894,-5.0144205,3.8113325
7378,12.24369,6.031816,-1.8642905,-0.7050491,2.7881029,1.624031,-1.3727106,2.8239594,-0.35980645,2.460996
7395,-5.402906,-8.015741,-1.7283943,-1.8400608,8.719766,-0.73543674,-2.7806396,-0.2450187,-1.9370027,4.2169495
7290,12.708415,3.3025146,-6.703894,-0.2724432,2.5164683,-2.239705,-0.4603603,0.4371707,1.202931,2.1836407
7326,13.74435,0.9193399,-9.270728,1.0324407,0.95756274,-1.1400101,-0.34293956,-0.9166255,-2.5279794,-3.834011
7361,1.993428,1.4274557,6.6207542,4.5076737,3.1405084,0.62611336,0.30926922,1.3683523,-2.943923,-1.7757342
24761,-5.659295,-0.29336688,-6.390863,3.6303318,-1.3718686,0.6855265,-2.8256648,4.29649,-5.5075364,0.041199923
24915,-11.407766,19.280977,1.9619508,1.7696682,2.8059866,-0.8139839,-0.06849418,-0.778399,3.0487306,-2.2455535
24888,-7.113743,-2.5935607,-5.799739,0.7021475,-3.2035947,-0.88903993,0.1708812,-5.980149,-4.162652,-6.2089834
24732,-6.6178837,-5.4377904,-6.6912575,1.218013,0.73577887,-2.7628238,-4.211266,-1.060656,3.094877,3.7972963
24749,13.912821,1.2102214,-8.158665,-0.3314112,-3.7154305,3.1129081,0.36305717,0.93327886,-0.3752823,-0.76842105
24928,-3.6236546,-1.4152645,-8.895315,3.058007,-3.2570782,-2.6870687,1.9437493,1.7762498,-1.1306003,-6.665758
24987,-11.770495,18.863512,1.227734,1.5841726,0.9065368,-0.8664721,-5.3973923,-5.890209,1.85502,1.9991226
24954,-9.468998,19.245825,2.4301198,4.104404,1.7569828,-0.7491039,-2.8696718,-3.4222252,5.6700068,-4.469938
24738,-3.3332713,-3.892692,1.2162449,-2.0896323,8.724749,-1.154637,-7.8788795,0.81906396,-7.841258,5.4776464
24902,-7.01214,-5.7509403,-7.5759645,-1.150286,-0.06334912,-2.3010783,-1.7895443,-6.068425,0.41326746,-3.3586128
24860,-3.392091,-1.6613427,-5.4590383,3.8543942,1.8197399,-4.836169,-0.66117984,7.839621,3.4424186,3.4020882
25007,-8.034449,1.9858255,-0.36631143,0.013012355,2.4577665,2.431066,-7.807349,0.760317,0.45248735,2.1588576
24997,-8.44631,0.77131957,-8.04384,-1.7073317,-5.8310776,-1.9749275,-0.22165054,1.0867343,1.1106497,0.61119115
24801,-9.242513,1.2353458,-8.269463,-0.9654189,-6.054933,-7.120469,-4.445853,0.6334357,-0.9696748,3.1651292
14216,-7.3463235,1.6442419,-10.665608,-1.0108272,-3.0483198,-4.8941684,5.2409825,-1.6628537,-3.6508093,-6.0118856
14230,-5.0350804,-2.696707,-4.083456,1.0410792,0.7035776,-0.06463867,0.20967926,-1.1567186,-2.4553902,-7.153823
14037,-12.575489,18.357868,1.0502288,0.15670018,1.5387402,-0.8583789,-4.0204873,-4.106702,5.4884424,0.07564968
14061,-7.0980525,-5.9446692,-5.2758365,-2.9997199,0.028722543,-3.3947551,-3.4036887,-2.834691,3.5664032,1.6747141
14049,-4.5530114,-3.949618,-3.5728226,0.21303818,3.390463,-1.5323584,-3.0621264,-1.7086993,5.921247,-3.2917006
14090,-7.937696,2.4621334,-6.7380476,1.0117579,2.9652305,-3.8757353,0.9600243,6.4448485,-4.567732,0.2248062
14316,-2.6675825,2.64658,1.1764766,1.7498658,1.4058908,5.2134356,5.7379203,-1.8878231,-2.9706347,-3.1035936
14305,-6.760268,-4.383723,-2.020405,0.5778802,8.735753,-1.9488099,-5.2756968,1.4860834,-4.563424,-2.824212
14020,0.5611255,-4.634171,0.76605505,2.0501933,8.574349,-0.9040482,-1.2280383,1.8611633,2.1525714,-2.565954
14124,-6.4246635,1.4755973,-2.4123456,0.8294093,-1.504459,-2.494456,-3.6139839,3.526071,-3.6282876,2.770173
14013,-5.914013,-2.3758543,-4.459992,-2.8423219,0.96846205,-1.4602988,-8.663371,0.7065428,-0.16339244,7.043146
14244,-6.5875826,-3.2708914,-3.4952533,-1.3312117,-1.5786272,-0.41078627,-5.9015236,-1.0693779,5.988252,-1.8343196
14027,-0.7012841,-4.5689197,-3.1719902,6.106394,0.43447524,-2.2191033,5.9878693,-4.3608165,1.0796969,0.29252052
14201,-1.8867831,-2.1841772,-6.727171,6.335821,1.0311897,-1.8684586,-2.358187,2.2941267,-0.13752902,0.038867377
15735,-5.6638784,-3.4214444,-5.7400146,1.3032238,2.5244899,-3.9647214,-1.2369864,2.5855365,1.3338209,6.0064206
15806,14.396357,0.98041147,-1.2504268,-0.67796195,3.9578094,0.33843505,-0.56776685,-3.5214686,-1.6240543,-0.26656598
15828,-5.83428,-1.0767626,-8.415926,0.3486834,-1.1937685,-4.603567,2.9703412,2.70484,-7.719154,5.015314
15705,-4.212334,-3.3705754,-5.7136655,1.073972,-4.0735517,-0.21988453,-3.4217532,2.2266676,-3.1736689,4.652325
15817,-6.1577086,-2.6371338,-11.027347,-2.3931549,-5.3955064,-3.4474003,-1.3349273,-2.7074656,0.63181794,-0.1753449
15675,-5.0155115,-2.0881515,0.32505134,-0.7741489,9.768941,-2.7740872,-7.3929434,1.2585081,-6.144777,3.37818
15690,-6.3424945,1.6751561,3.0637589,0.17039298,-1.9600929,1.0772991,-9.695206,3.8377435,-7.875244,-3.1887329
4949,-3.270451,-6.0371447,0.24335654,-3.1874907,2.7982907,-3.2908692,-3.157385,3.5605667,0.97859555,4.4295335
4057,12.156691,6.360569,-7.5677247,-0.23469095,-3.0188363,-1.0232383,1.1739336,2.4608836,3.508475,3.8994446
6358,-9.605121,19.553003,1.7365862,3.7172105,0.9076741,-1.2556727,-3.074855,-3.1144912,-1.8373326,3.3505678
6394,-11.948162,19.262156,1.6056317,-0.25065565,3.5669582,-0.36160922,1.278613,-2.803298,3.7619753,-2.6362367
5296,13.552726,2.1934633,-2.3568523,-0.55116856,5.5686655,-1.2435031,-0.24102096,-2.3818982,-0.722593,0.9108435
6430,-5.239849,-0.4132466,-7.997379,-0.7484705,-1.1241362,-2.8586934,6.544981,-0.7390011,3.194286,-3.3338847
6452,-5.41667,-2.4725163,1.3075246,-3.8879848,11.041467,0.5892106,-4.5544586,5.0351243,-2.7051966,2.2621417
21004,-9.156437,6.874805,1.7926148,-3.2973826,1.5147243,-0.36058724,2.8502605,3.8166254,-2.1446052,0.11270705
20867,-5.354001,-6.4198794,-3.017066,-2.5451517,1.2719973,1.5387032,-1.6806687,-2.1254623,6.242607,2.3749971
20839,-4.25146,-1.9928391,-3.0364027,1.8920346,3.8418183,-1.055095,1.7647318,4.2781367,-0.9829782,-3.072379
20740,-7.363819,7.332937,1.8209925,0.56933874,1.3357365,0.14178652,7.4978447,3.224134,-3.4264483,-0.24405801
20921,13.178222,1.5388049,-4.7679515,-0.4148159,5.1967297,0.85592,-2.462805,3.5426066,-1.0726779,0.42019698
21000,-4.6342745,-5.726146,-6.498581,0.98740536,3.368445,0.6535328,3.4454188,5.44104,3.6735115,-3.0212476
20810,-4.0955944,-1.1320106,-3.0346189,1.3028042,0.58569807,-0.7609709,1.1322355,4.3958673,8.916124,1.1111361
25718,-8.734325,-1.3991432,-8.79741,-3.5804121,-2.952448,-4.598546,-7.769996,-1.7667174,-1.4113345,4.896561
25638,-12.834982,18.652939,0.7848195,-2.0357046,1.6976548,-1.1954924,-7.341528,-3.891607,3.6197574,1.6274494
25683,-1.7256868,-3.7717187,-0.87142026,0.2675306,3.9290388,-2.53608,-0.023852393,3.3583062,9.484907,-2.3840454
25668,-5.4310136,-4.514159,1.5089961,-4.477183,4.9825687,0.3847621,-8.291109,0.5433415,0.2283405,-1.9183911
25653,-4.2474713,-4.7976966,0.10160571,-0.93469137,5.1315746,-0.67960507,-8.640665,3.736673,-0.54800755,0.9675328
25704,-0.6177782,-3.354426,2.1148744,5.800848,6.2161703,2.6095114,-0.03186383,-2.9331484,-6.105959,-2.5262277
25696,-6.1801105,-5.656905,2.9807417,-3.9770617,7.75764,-1.2474425,-5.835408,4.162833,6.0513406,-2.4066737
