,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,pc_12,pc_13,pc_14,pc_15,pc_16,pc_17,pc_18,pc_19,pc_20,pc_21,pc_22,pc_23,pc_24,pc_25,pc_26,pc_27,pc_28,pc_29,pc_30,pc_31,pc_32,pc_33,pc_34,pc_35,pc_36,pc_37,pc_38,pc_39,pc_40,pc_41,pc_42,pc_43,pc_44,pc_45,pc_46,pc_47,pc_48,pc_49,pc_50
9079,12.783259,4.5903587,-9.186849,0.5598153,-4.1858044,3.7229433,0.55020094,0.29664817,-0.15208444,-1.3526694,-1.4870143,-0.7750521,0.38231993,-1.2252487,0.16113846,3.3387566,1.9895936,0.2501708,2.408077,-1.9095871,0.87960595,-0.20729958,-0.3910578,0.8860661,0.7279797,-2.31908,-3.7301514,0.22629929,-2.492508,0.7935303,-0.36142063,0.5455916,-0.69371164,0.85155857,-0.12579316,-0.1877815,1.3706495,0.612235,-0.7820277,-1.3258271,0.0960958,1.1312824,0.67002064,0.1694637,1.2514577,-0.6241132,-1.0385547,0.4626629,-0.27200064,-1.0299592
8496,-2.6391084,-4.8965564,-3.3804555,3.9429665,-1.4230666,2.5778112,8.750146,5.967766,-4.219468,3.2209857,-3.8367176,4.7387185,1.9718728,-2.3799999,5.44958,0.6995786,-3.5600946,0.9189522,-2.6806924,-2.259755,3.2405703,1.4333042,-2.229463,1.8047615,-1.2818638,-0.113754645,4.1943984,-5.309823,-0.7598643,4.1157856,-0.6197338,-2.0982046,-1.3528444,0.46848607,2.5255644,-2.3248987,-0.6503629,-1.7251463,-0.8655241,2.4033563,-2.1690803,1.9183909,1.4228548,-1.8185469,-2.7184048,0.012753372,5.3581486,1.8210903,1.0113887,-2.0445533
7975,-2.4622989,-4.3658767,2.0794377,-0.5088529,11.460605,-0.16567178,-2.6834583,-1.4986358,-0.4535913,-5.4889793,6.666984,-1.3610994,0.0038248277,0.22491512,-0.7627809,2.107193,-2.369417,-0.94454265,-2.422354,-1.8535041,3.0836017,2.846056,3.1221652,-3.1479764,-2.3755322,-1.2551047,-0.6934804,0.21885714,2.8967462,-3.2756865,-0.5965647,-1.4908401,-4.2438807,-3.2810006,0.45504227,3.9548223,-0.49308658,0.70974797,0.53440034,-0.79142493,-1.913458,-0.29749823,-1.8829097,-6.02213,0.30752638,3.5430264,0.92926854,0.6082277,-0.75157917,-1.6285589
7847,-8.568905,2.2327638,5.684178,-1.2385094,0.23133124,3.226644,3.7073064,-5.2638345,-6.2245073,1.0655996,4.632309,0.310585,-1.5029753,-0.6889904,4.0318823,1.6707877,2.955072,-4.3658237,0.16240937,0.057718027,2.1949966,1.1848675,-3.3871548,3.9778535,-4.3585005,-1.050332,0.47339198,-0.74779797,6.620371,1.5424104,3.0615897,-2.0210989,2.6749816,-0.19461921,2.874363,4.17852,2.441099,4.82772,-1.7437894,0.5911742,-1.767987,0.9487204,2.3262794,-0.42165864,1.1563239,-1.4713212,1.8364336,-0.8545902,2.0190232,1.1331925
9348,-11.566315,19.008492,1.7584155,1.8227518,1.8607244,-0.478239,-2.1871579,-3.5085526,4.654437,-3.8584096,-0.9535832,4.716249,3.4912658,-4.472131,7.3653393,-2.848592,-2.9229984,-0.38494158,2.1304827,-3.9853265,-2.2565837,-1.7122792,0.23572427,-2.3964052,-0.39356655,-1.400123,1.9764969,-2.4051962,0.42380252,-0.38879114,-0.52286625,0.6676008,0.39482358,1.4135135,-3.0686908,0.003818452,-1.2959368,0.7067153,-0.7828694,-0.47797725,0.56714904,-0.31194004,0.8101949,-0.7572083,0.4010883,0.12073077,0.3074263,-1.5570409,-0.87218046,0.6489491
8637,-1.7298009,-0.62397546,-7.073206,6.768861,-4.97473,-4.140334,2.9718647,-3.4948232,-3.8821495,-3.977936,-0.8755704,-3.1429763,0.4487087,-0.22752723,-1.5539875,1.1169828,-1.5871757,-0.9112142,-2.3761632,-0.5251425,0.3855097,0.027151238,-0.8293516,-5.0119147,-0.5677203,-3.300754,-0.006326704,2.9282122,2.6146429,-2.7412727,-0.70431787,0.18276587,3.4646037,-1.9934818,1.7389855,1.2380394,2.7978318,-1.7831482,1.5835555,-2.5125892,-0.8836546,-0.95332927,0.62549037,-0.7538394,-0.50013316,-1.1661733,2.578231,-0.51117206,-0.4500133,0.414774
9374,-5.0233393,-2.666263,-5.9965,-1.3505735,-5.9639263,5.768476,-2.275451,-3.8758867,-1.0009844,3.6053803,1.8955301,-2.677015,2.4833703,-2.4283922,2.7325947,1.676866,-0.113725595,-0.66939646,6.8252444,-0.97462374,2.954739,5.2966805,-1.092699,0.38036096,2.688767,4.9197173,-4.808575,-0.9924364,-0.101239674,-0.95174444,-2.4335208,-0.28260925,3.0831244,2.3430455,2.3082216,0.33228356,0.34740973,-2.6198084,1.9235003,2.262433,-1.9078672,-2.6789508,-2.2890465,1.4358382,-0.7434361,-0.49094516,3.317351,0.40184462,-0.8021565,-0.64010674
8294,-7.4527617,-2.9566257,-7.0617366,0.8078662,-0.28736052,-2.6160479,-2.535194,-2.4101138,0.6102156,-0.7661937,1.4440601,10.665898,4.929197,-1.7629417,1.2793198,-0.32137963,-1.2916672,5.7493467,5.097532,2.4741476,-0.7226664,-4.3412285,0.4382822,0.37425938,-0.8261304,1.1253856,-1.0185516,1.4599739,3.7606792,-2.991057,-0.6791203,-1.5180779,-1.7074848,-0.45856908,-1.360581,0.5357176,3.4636376,-0.49287236,-4.391143,2.4411602,1.395386,2.6416545,1.3198394,0.15091315,-2.339202,-0.5305562,-1.3096032,0.9142746,-6.6957793,0.7947509
9204,-7.965281,-0.7323397,-3.9162092,-3.6047087,-2.6525009,-1.6351856,-7.4656315,-5.941442,0.5867146,-2.3551133,2.7600043,1.3034624,1.1006112,0.5835875,4.748877,0.21160291,-1.3632666,-6.43769,-0.85273176,-1.9889914,-0.23027484,-1.3243895,-2.7612865,-0.26341093,1.3390095,-2.28745,4.011846,2.4860678,-0.4659856,-0.17313445,-0.1252312,-4.7529964,-1.4175689,0.5252738,-2.1974301,-0.53247553,2.0957959,-0.4640143,-0.69735503,-1.0829859,1.436462,-0.39567602,-1.2695575,0.39767897,-2.4508,-3.034342,2.0481775,0.301847,0.08960832,2.224427
9232,-6.2931457,-2.8939166,-6.555137,-2.1395195,-7.228203,4.496945,-5.8416677,1.4115834,4.968449,-3.876171,1.8331127,1.6223136,-0.93640697,-5.0839734,2.9300356,0.112277485,-4.5584936,-1.3635508,0.26574,0.22595519,3.00024,1.3547637,-4.392388,-0.44863284,-0.61720824,-2.9036481,4.3974977,-2.6191807,-1.7518476,-1.7469682,0.7691151,0.61517644,0.43333948,-2.9957101,-2.7341976,1.131684,1.2994717,-1.5930865,1.1391416,-2.8052597,-0.40894473,2.0848005,1.8447789,0.31207073,0.4114456,1.0037031,-1.0899637,-3.0738337,3.966387,-0.04916507
8232,-4.1539483,0.90933484,-2.9740536,3.3589332,-3.9495296,9.224445,7.9524302,10.938261,-7.6798377,1.0325661,-3.8818812,6.3800235,-1.747626,2.4741502,5.1913686,-5.178477,0.018624043,2.087914,-0.23560521,-2.738755,-1.0109386,6.2706666,2.8038576,-0.62810504,-0.79534775,-3.9012914,3.0613267,-3.2860696,1.9292159,2.861385,-1.1021715,0.033344314,-0.16326998,3.2392242,4.5672803,1.6213675,2.2541485,0.2384298,0.8547408,-0.5539844,1.9012165,-2.795575,3.1807003,1.9407575,-0.87097955,-0.45549154,-0.6908698,-1.3569994,0.5228693,1.5150516
8852,13.152433,2.451829,-5.858106,-0.5882023,0.5201333,2.6893864,-0.48683903,5.447257,3.932134,2.3239245,-2.75607,3.925078,1.6186392,-1.1749041,-3.2663057,-3.039294,-1.3966838,1.5475959,0.102773875,-0.7193234,-2.506832,5.2225933,-0.22735274,0.4586594,-1.4656554,-0.30544212,1.7373222,2.5126567,-2.3433416,3.4433498,1.2710752,-0.20998056,1.3189139,1.2291703,0.36047593,1.2317375,0.9537825,0.13382372,-2.0648775,1.4582319,2.9236383,-0.27931514,2.4356542,0.7450756,1.8181667,-0.46564403,-0.6323708,-1.016763,-0.16783349,-0.26944372
8283,-4.70698,1.2466018,-7.3098073,5.3011894,-0.5437891,-2.6022742,11.098018,1.8113619,-5.9354234,2.9006228,-2.1199894,1.793262,-2.3606238,-0.5036824,7.819175,1.3962563,-1.4028203,-0.4130218,-2.5251517,-1.0692828,0.2710937,2.3353508,-0.12943208,1.1845423,-1.3400941,0.13313034,0.50967467,0.1508099,-1.19174,3.7597737,2.4361243,-1.4686586,-1.630924,-2.5820975,3.4795995,1.97522,3.3792596,0.64470416,-2.7868414,0.273223,3.604747,-0.23893403,-0.52391845,2.338374,-0.8851979,-1.8725754,-1.5935044,1.9393966,0.209014,-1.7152777
9432,-9.018842,5.1580925,-9.118641,1.7481006,-2.7409358,-6.2393017,7.558073,6.6093364,-4.481283,-2.1484232,1.7702028,0.30564556,-3.7135108,-3.4470603,-0.37637964,-0.34575334,-1.7166466,-1.2852261,-2.4348264,-0.08590902,-7.115712,2.3625839,0.049857695,1.7470334,0.15273161,1.7700673,-2.2547927,-4.0995607,0.14325234,0.25197592,-2.944658,2.794453,2.4943638,-0.81921697,-4.6371546,2.2088141,-1.860539,-0.17967764,0.047838572,-1.0514901,-2.9797091,-0.09724284,3.31894,-3.092711,-2.8840332,-0.04307561,-1.910213,-1.8624804,-4.082538,1.0763004
9334,-6.066649,-6.08478,-8.230233,-3.2072918,3.8665,0.6840328,1.2807232,3.511769,1.6473362,-4.365978,-1.0472804,-3.0079827,-7.4867206,-0.8890594,-6.5830274,-0.9773215,0.83230054,0.7072498,2.052949,0.15673093,3.1698074,4.223137,-5.4268117,-1.2970577,2.0766103,-0.3911241,-1.5386684,-1.2111012,-1.3317019,-1.7392273,1.1494602,1.9817564,-2.7395458,-0.2675624,2.7440522,0.5224378,-5.0439982,0.42098087,-1.259907,2.5913308,0.715988,-1.2263862,3.5576904,-1.6652931,-2.5263147,-2.2961266,-2.6678617,-0.6792087,-1.641885,0.5269163
9247,-6.6559196,0.4131326,0.6376299,-2.6695096,6.475144,2.320768,-6.4595995,1.5819145,-0.41880128,1.7753572,5.3342357,1.421927,-2.9199657,2.0249522,1.5551263,-3.531243,1.2987388,-5.226316,1.4537892,-1.2169385,-0.2173481,3.127782,-2.3376606,0.42348334,5.3964176,-2.1411493,1.154007,1.9001878,5.6130037,1.3029441,0.38663626,0.13654557,0.08390903,1.3736361,0.8661117,0.8565055,2.2185223,-1.6392951,0.3015219,-0.19623542,1.4386487,-0.94042623,-5.0872636,-0.7075555,-0.61138695,2.7891674,4.67763,0.23306152,1.1190759,-2.951416
8595,12.684551,3.3949907,-5.8881474,-0.62481576,1.0644747,-2.1317213,-0.10382536,3.9908323,0.33778775,1.7427866,1.2745683,3.4145763,0.14152652,-1.1194388,-2.854092,-0.12926115,-1.6213657,0.15074252,-1.0098361,0.907177,-3.614095,4.59464,1.5650703,-0.8090544,-0.5518197,-3.6622493,-1.9973139,0.91373694,-0.06034372,1.4508891,1.1935835,2.0470393,2.2589803,0.9763992,0.30983058,2.8601537,0.502496,0.12085023,1.289284,0.26381162,1.070133,-0.008831747,0.83646077,0.7335904,0.9317228,0.62002265,1.5087426,-1.352892,-1.9657438,0.6389307
9400,-0.9434306,-3.2322586,-8.285899,3.9262927,-3.0061886,0.96477437,5.0685296,3.013305,-1.3169229,-6.275446,-0.8713685,-4.3935113,0.3742718,-4.265142,-1.6568727,2.592711,0.91685635,4.3075824,0.99912226,-2.0323138,0.4662936,-1.468888,-3.807959,1.0788682,4.7533326,-1.8579417,1.1280379,-2.2448509,1.0359269,0.7778744,0.45725724,-2.9881365,-0.10060954,0.07504471,1.7173846,-4.7430863,1.6787492,0.069201,2.6444454,3.7223175,3.9046948,0.88286114,-5.3109236,-0.9763604,1.9896984,-1.6804267,-0.6223302,0.52722216,1.406513,0.5662752
8126,2.195302,-1.8456537,3.0070474,11.748842,1.4432969,-2.3901153,1.8863138,-4.513533,6.6397605,3.023767,1.5336177,-0.36271146,-1.8919693,-3.0443444,0.7114227,4.1122184,0.2981817,1.9778943,2.271467,3.5628505,-0.2919717,1.2989203,0.14505346,-1.4092621,-0.39844045,-1.6409886,-1.258533,2.7053425,2.602968,0.4284591,2.27248,-1.062006,0.6039687,-2.4222581,-0.27075684,-1.9478216,1.3658409,-1.0545093,1.2861897,0.36072758,3.1870487,2.0594966,0.96625245,0.7396633,1.0464362,-0.60275054,-0.3007778,-3.0370617,1.729404,-0.035018932
22488,-4.613835,-1.615672,3.1500785,-1.9564573,-1.4052739,-5.3420444,2.461432,3.8537798,5.304729,8.30852,-3.1931841,5.713906,3.7086303,0.24970457,2.9492135,3.5621212,8.859275,-3.1637416,-6.053356,-0.51713675,0.22002074,2.8117425,-3.1300602,2.97326,-0.06426587,1.34763,-5.524564,2.2473795,0.3731454,-3.9295363,-2.402422,1.2354951,-0.62915653,1.02208,-0.01685237,-0.87442607,2.7452366,-1.4598025,-0.3695223,-2.6200264,1.0388669,0.12887895,2.5572276,0.022515625,1.4147046,-2.172613,0.133396,2.0679123,-1.9250007,-3.2941937
21564,-3.7056613,-5.0660806,-6.4292493,1.665944,0.8821931,-0.60196906,3.1936665,-10.699781,-3.2009578,-3.5124166,2.0080693,2.040202,0.2697539,3.1929998,-0.62163967,-0.90713114,-1.3250923,2.395454,-1.0161124,3.4096406,0.49468312,0.9626711,0.726422,-3.320987,3.0675972,3.635063,-0.37933186,3.2671072,-0.712851,-2.1656582,-0.38702148,-0.16133949,-2.8081892,1.4496977,-5.040706,0.48326802,-3.396483,1.6630703,1.5036396,-2.5944474,-0.99802786,-1.1352674,-0.29586247,0.34488466,3.4784267,0.37652743,-2.334001,0.0757622,0.20196316,-0.08786396
21618,-6.6302624,-1.7538415,-3.3942688,-1.1598431,-3.565651,8.654238,-2.7886753,10.059572,-5.1633787,2.4466007,-3.979313,3.0642674,-2.6552317,0.9803495,0.7318719,-5.509675,5.08147,2.261729,-4.208011,-1.755344,-0.25425792,6.3621507,1.1388148,-2.497551,-1.0512923,-4.387292,5.4786086,-2.5626748,-1.7731907,-1.4370472,-1.6422004,2.6693957,1.6147397,0.24509741,-2.184216,0.15554315,-1.177551,1.5099319,-0.93479854,1.5133578,0.19008303,0.85679644,-0.9847986,-1.0209287,0.37038845,-5.462127,2.377641,-0.66178983,0.8207719,-4.3277993
22058,-6.4805927,-2.1913424,-9.026234,-0.6713366,-4.58951,-2.5036821,-4.114822,2.3840787,-3.149772,5.65441,-2.115241,-6.007539,2.8789463,-1.594485,0.4599735,1.4348909,6.9017606,1.8537271,3.7643077,-1.0770444,0.29885316,0.22512202,-1.5215939,1.0990074,0.65265924,-5.3168774,-3.9145453,-2.3164434,-5.142342,1.799243,-2.321252,-2.522409,-2.8296978,-1.8931847,-0.60300857,-0.9655323,-1.9463603,2.0699987,-0.18539362,-1.0146451,-0.3535801,-1.0383656,2.3079631,-2.3317566,1.8726888,-0.43487993,1.7128266,2.1355796,1.1852657,-3.1387074
21794,-5.132854,-3.271545,1.4297215,-3.1186512,-2.0275893,9.289989,-6.7440443,0.99448794,4.995698,5.3473372,-0.206463,-0.8350163,-2.8156161,-4.1992717,-1.8824494,4.6426606,-1.1020687,-0.08965039,-2.3949842,4.749265,0.037797388,5.704825,-1.7394222,3.8964994,7.8985424,1.0290757,0.96342146,-1.1688361,0.8227669,1.4992466,0.9810716,1.6360881,0.3202059,1.9353995,-0.2913077,-2.401257,0.956089,2.6815434,-1.7305378,-0.6025515,0.16245387,1.2593944,2.0669498,1.3898208,-2.5054708,-0.61005026,2.1066024,1.3939841,-1.7980802,1.3145132
22609,-4.483478,6.4174466,1.4777777,5.6274304,-0.93221825,-1.9822359,1.0080291,3.6486928,-6.1560016,-1.2328199,6.834902,1.9372729,6.354577,-0.48985508,-3.6759405,-0.026535956,5.8780427,0.16787674,-2.567513,5.0082445,-2.78905,0.17452998,-0.40099517,3.1149814,2.1332102,1.4848859,4.4242616,-2.0045443,2.8903613,3.7741272,0.9386526,-2.4888685,0.79123217,-1.3820554,0.8021175,-0.9324118,-0.1510582,3.3066163,-1.8194903,-1.252319,1.2886432,3.3377197,1.3286732,-3.7146163,0.15120564,-1.0289748,-3.0364914,0.6689511,-0.83675826,-2.2857804
22635,-2.89411,-4.9340153,-0.76674837,-2.4654343,3.6715686,1.4272411,-5.824643,0.8688061,0.7385751,-4.7980556,-5.018052,-1.5174475,-3.248856,0.57072824,-1.128858,6.1570263,3.9363544,-2.8010542,2.221809,0.8034549,1.2723215,2.4888518,0.5943474,2.0422583,9.848774,-1.2693411,-0.17318183,0.28828895,-1.7710342,-0.7534038,-2.2821074,-0.7039734,-2.5843937,0.6925385,-0.2421378,5.314081,0.09698017,6.420131,0.17969222,-2.2296224,1.1780268,0.23349498,1.065569,-0.17957793,-1.7249357,0.3897782,-1.2495738,0.8102054,-0.18299237,-0.87607765
22350,14.88763,-1.4482903,-3.9110289,-2.3258662,-4.0399566,-0.18899724,0.97690123,-0.56931365,1.2123994,0.2147406,-1.6278355,-0.16749166,0.13836591,-0.9419442,-0.94796693,-2.1049855,-2.4641943,-0.60414904,-1.6432793,-1.4520166,0.31606525,-1.4726065,2.8898547,-1.232095,1.7237585,0.09809132,0.661086,-1.1349597,-0.6418125,0.23666078,-0.9811436,0.1365743,1.796606,-0.11902528,0.451668,-2.2432306,-1.009394,1.4619747,-0.73224735,-0.61342055,-1.3709956,0.22905943,-0.28587615,0.3084633,-0.47921887,-0.36894572,-3.6687346,2.180127,1.3022074,-2.0209818
22422,-4.4514656,-4.407487,1.17861,1.494611,8.400078,0.5288771,-0.5492097,2.6761634,-5.226378,-4.1454825,2.0140898,0.8315208,5.365396,-1.8632683,-4.611812,0.31490335,2.3974774,0.5819919,-2.1105297,2.098914,6.6494374,0.83674943,-1.925333,-0.8243443,0.8688896,-0.9503953,-0.15671387,-4.183522,7.0326247,3.639169,1.4775748,-4.620949,1.5972695,-6.8735657,-1.3610901,1.1951749,2.6703782,-0.08434596,-5.0189037,2.2064867,-5.3306346,2.19019,-1.1221966,0.7483312,2.0212662,-1.1098841,-0.9450875,-1.3883278,0.6530631,2.9787006
22792,-11.129703,18.974669,1.4369017,2.4689028,0.5393502,-1.0701468,-6.542168,-3.3014646,4.170644,-1.4751443,-2.105117,2.1169624,1.5185634,-3.887624,2.7333858,-2.2813814,-0.28059667,-1.2471066,-1.0865774,0.289456,3.4482033,3.0166519,-0.18782,-4.8504567,0.39668146,2.6091998,-1.8476076,-1.5478866,-1.1141272,1.0065861,-0.48081312,0.8352064,1.0044415,0.52928334,-1.0637021,-0.19847973,-0.46929735,0.077034146,-0.06852949,-2.874571,-0.124073,-0.76327485,2.1127543,-2.491629,-1.4100055,-0.9509786,0.23370498,-0.010543099,1.3505508,1.2272513
22128,12.5563545,4.6875277,2.8427184,-1.4594231,6.276031,-0.48454309,-3.0582232,2.6989815,-5.3817415,-0.68218875,3.2936325,1.4271616,-1.3271573,-1.2973789,-0.49918726,6.5502706,0.92063403,-1.304937,1.9334886,2.392247,-1.271597,-0.6211288,7.622802,-1.938277,0.8366096,1.2073361,0.43697745,-3.7643235,0.8911169,-2.1914098,-1.0697411,-2.39544,-1.5274967,0.66977847,-0.85743535,2.1100302,1.8833703,-2.507926,0.76148224,0.24795209,1.4283026,-0.29167178,1.9369581,0.44273114,0.6095854,0.082412995,0.8651856,-0.9304145,-1.5193025,-0.5121366
22530,-3.5871806,-5.6365232,4.477951,-3.3809645,5.2498465,8.529543,-3.6710203,0.0785309,4.028998,0.6271174,2.7230625,2.280705,0.6024456,-3.0266612,-0.55550027,0.23743364,-1.4686937,0.99408567,-2.3387191,-1.1415714,3.6297464,2.0813456,1.3577784,2.2447188,-2.582125,-0.06884939,0.36836743,0.8702215,0.24715668,2.2175977,-2.041771,0.27153987,-1.12476,-3.29559,1.4744563,2.7017052,-4.3451095,2.605093,3.515503,-2.9250822,-2.3892405,-0.36861724,1.47811,-4.383265,2.3439488,-2.0709355,-0.5374436,-1.8706954,1.4751172,-2.0747848
21634,-1.5809851,-3.3268201,5.0471826,3.1593728,5.260188,2.4993076,-3.043356,-0.020392941,-2.5872676,2.4005728,-1.8595285,9.571717,-3.5016105,-0.10345784,2.8136213,4.4701147,3.937533,8.016017,-4.839756,-6.0004573,-2.5446894,1.6290042,-0.7023404,-0.9783763,1.8801578,1.711175,1.0484986,4.0119915,1.4568728,1.1511928,-0.18676125,4.618449,2.4551754,0.5280423,-1.8772389,3.939191,-4.8311667,-0.0076812184,-2.1166737,0.38292933,0.6007632,-0.99395055,1.9417548,1.0244211,1.2359984,-0.20912242,-1.0000416,-1.7588569,1.8863678,1.2741232
22114,-3.5915058,-2.4840248,-3.9559379,3.0480533,-3.215194,-5.461381,2.650915,1.421957,3.9893823,0.9333472,2.872834,-1.5720279,6.8909144,4.934898,1.2566974,1.1388869,0.32218885,2.7556071,-1.3113837,-0.35601494,2.1643963,-0.594046,4.702313,7.672356,-1.4675615,1.5431393,-3.9401162,0.9713391,1.6785772,-3.6046143,4.598566,-1.5811895,4.176071,0.7397416,4.3384438,0.2558934,0.52393425,-2.4088957,-0.104118794,1.7740265,-0.10666527,1.6369375,1.7651932,-5.3329034,-0.94048494,-0.63679236,-3.4077394,0.43712682,1.6437525,0.6345686
22712,-2.102226,-0.41391462,0.14724222,5.5100546,0.2717707,-3.5023468,-1.4156072,4.3349185,6.978,8.373821,2.8156128,1.835933,5.444151,3.980618,1.0277498,7.8593264,0.93382794,0.96642035,0.60343534,-2.172209,0.023922736,7.486777,-3.5297956,1.0929683,2.718595,1.2237697,-2.8270857,-2.3662112,4.871899,2.3633137,0.42960614,4.4491315,-2.279417,2.7626972,-0.81496644,-2.911316,-0.3337766,-0.93735254,-1.9751449,-2.1963277,-0.10352338,2.8922968,2.8977432,0.80327654,-4.3475437,-1.9540527,-0.5200895,0.2660606,-3.3705835,-2.516913
22072,12.795462,2.7753615,-10.208141,-0.54994524,-3.7942586,-3.657652,1.9458574,-0.67423826,0.29771647,-0.15866089,-0.2451143,-0.67334735,0.12097082,-3.5327976,-0.8295939,0.72486925,0.9499317,2.7949421,3.5606256,-0.6955172,0.10692116,3.0673203,0.40035427,0.036574673,-1.1707062,-1.4208174,-1.5464901,-0.5530202,0.8242801,-0.4591132,0.5620701,0.43573892,-1.4740784,-0.4154829,-0.39755893,-0.9407462,0.040187128,0.178052,-0.505448,-1.2908165,0.28529382,0.2672028,-1.0754764,0.48498163,0.31022596,-1.2824398,1.2579838,-0.9280846,-0.02189503,0.44923773
21629,-4.1361537,-3.9772506,0.32404828,-2.004275,1.0948268,2.0550308,-2.5822268,-0.018576432,5.0940914,4.7725177,-5.578759,0.17439292,2.6113954,3.2070456,4.512305,2.1884108,-7.3695087,1.4434171,-1.3683835,1.0827129,-3.5087638,4.519587,0.46822417,-0.3054841,2.5640154,0.5794337,0.0543127,4.537946,-0.548399,-1.3507704,2.5042534,-0.49932617,0.11652902,0.70809937,4.047737,-1.6885241,-1.0067934,-0.7010315,-0.84820867,-0.38915935,-1.0630584,0.9476311,-0.039617777,1.9893894,0.16411698,1.7813352,1.056946,0.5023584,1.8194011,-1.8455483
22332,-5.071013,-4.1822786,-7.168946,-1.2852422,-3.3509703,-0.21099487,-3.6424613,0.108607896,-0.88307995,3.668852,-1.9926513,-2.0966377,3.8369143,-1.148217,-4.652181,-3.7988846,3.3860335,0.44717684,-0.8655431,1.4263985,1.7124811,-2.5448618,-2.091652,1.2105018,-1.6298997,-4.257184,4.4794493,-2.6734924,1.1531669,2.289583,3.0137448,-0.2389463,0.75025344,-1.526686,-1.1858759,2.1517916,1.8681569,3.1813662,-2.0521984,1.1942883,2.5170808,-0.13708049,1.5553577,-3.215755,1.1936599,-0.16973971,-0.6407505,-1.7858533,2.411652,-1.8995906
22628,-5.412179,-0.8215532,-5.017509,1.7958269,-3.7199838,-1.9952899,4.0667834,-3.7090273,-3.5723379,0.5352562,9.35748,-1.0358152,6.4910865,0.10353527,-3.174829,-2.5447934,0.22967692,-1.024153,-6.8713555,1.9293151,4.8531923,0.91303384,-0.23690103,-0.97690666,0.25604025,-1.3510559,0.9985294,-4.0203342,1.8791472,7.7135987,1.3335525,-2.7559764,0.6798339,-1.4211155,0.5128343,1.3313642,-1.0958563,-1.4634324,-4.9920125,-0.41040605,-1.7024764,4.0710697,-1.2990067,1.9323906,4.8150764,-3.9456222,2.8894336,-0.55736285,-1.3347226,-0.26143882
21917,-7.51118,-6.8096066,-6.41166,-3.312495,0.36478835,-1.8761767,-6.186319,-6.716453,3.2188344,-0.432303,1.6572431,3.9690561,-0.93970376,-0.2877274,6.2682667,-5.2462015,1.1253874,3.068313,0.24570642,-5.010296,-2.3327882,-3.0088704,0.6906796,-3.445229,-1.8869104,-2.5369976,4.2846074,-0.9570465,0.07849384,4.2310286,-1.8852496,0.42480895,3.4987974,1.3368944,-2.405403,-0.8515782,-0.47238892,-1.852469,0.7309844,-0.13551445,1.0448884,1.1130431,-1.66729,-0.062252834,-2.5908961,0.3490589,-2.2421253,0.13027786,-3.3826363,-0.16857548
21657,-5.4696107,-2.6828916,-5.2675166,-3.3397927,-7.7714415,7.7352834,-9.289499,0.53290606,4.1724524,0.4128479,-0.8641496,0.9470553,0.5163407,-2.0190282,1.7755051,-0.68300974,1.0092946,-3.8217556,4.33824,0.5241421,5.1969213,-3.095537,-1.5926774,0.7340141,1.8441685,-3.345463,0.48572958,1.2678123,0.29070383,2.2288935,-1.8410012,-1.1417816,0.23058185,-0.88917255,1.6216122,-1.8162974,1.6644726,1.131563,2.4735358,-0.31349137,0.5110268,4.9433136,4.423415,-4.3605247,2.793747,1.426212,1.0686744,0.43993047,-0.8678993,-1.6258439
9673,2.324462,-3.5563765,10.391392,13.608507,-7.5949893,-7.18083,-1.9810573,4.060991,2.3169796,3.3361351,2.5120199,1.670605,-3.612039,-1.8159217,-1.2681601,0.3400157,0.8500179,-2.616947,-0.30706617,-1.5837388,-0.66802615,-1.4239646,-0.027497953,-0.17568736,-0.14718962,-1.4754566,-1.8455372,0.107463226,3.5439315,-0.90596443,1.4546409,0.8001204,1.5416348,-0.5522984,0.7479858,-0.08361387,0.01077921,0.9769487,1.3030052,1.3646159,-0.021406429,-1.9827503,1.8619614,0.50251806,1.1793224,0.34151742,0.40722755,-0.49753314,-1.3773397,-0.6002906
9749,13.372275,6.6563787,1.0094129,-1.2141507,-5.891574,8.990173,-0.07625605,-0.24685873,-1.2960358,-0.4153314,0.9895906,-1.0924408,-1.6155394,1.7049958,1.3026097,-0.29377788,-0.8058649,-1.9013062,-0.36542267,2.8308349,-0.8206425,-1.9657906,0.2368051,0.27722204,-0.7413606,0.3380767,0.9463273,0.2740884,0.93844813,-0.5602795,0.3430243,3.1283865,0.48474982,-0.12506941,0.21180867,0.3897318,3.2676117,0.19018747,-1.1425513,0.24800503,-0.74223477,-0.2618937,0.75397086,-1.0993506,1.4237431,0.88742036,-0.74803954,1.3713287,-0.15527742,-0.6752603
